"filepath","location","filesize_in_Gb","readme","giab_id","biosample","trio","dna_id","failed_filters","passed_filters","snps","mnps","insertions","deletions","indels","same_as_reference","phased_genotypes","snp transitions/transversions","hethom_ratio","insertion/deletion ratio","indel/snp+mnp ratio","breakends","symbolic svs","symbolic sv het/hom ratio","missing genotype","no genotypes","partial genotype","md5key"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/awenger-pbsv-9239a5c-vs-GIABv0.6","aac0c488d53c89bddc7f4b74951130e9/fp.vcf","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","691","0","0","444","244","0",,"7.43 (609/82)","- (0/0)","- (0/0)",,,"3","0",,,,,"aac0c488d53c89bddc7f4b74951130e9"
"/giab/ftp/data/ChineseTrio/HG007_NA24695-hu38168_mother/NA24695_Mother_HiSeq100x/NA24695_Mother_HiSeq100x_fastqs/NA24695_Justin-18377364/NA24695_combined-19072106","daea8d3e57eb81b6c7b97a33e3fb5211/NA24695-combined_S1.vcf","0.44","Not available in parent or current directory","HG007","SAMN03283349","HAN_CHINESE","NA24695","259847","4436225","3683323","779","382663","340583","28877","4963","0","0","0","5.66 (24538/4339)","1.12 (382663/340583)","0","4963","1.60 (209434/131149)",,,,"daea8d3e57eb81b6c7b97a33e3fb5211"
"/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017","24a1117004046b61decbc5c38521f5f0/HG002-NA24385-50x.union_170414.split.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017/README_SevenBridges_GraphGATKRefine,/giab/ftp/data/AshkenazimTrio/analysis/SevenBridges_GraphGATKRefine_05052017/README.txt","Not Available","Not Available","Not Available","Not Available","0","59005","30884","0","11217","16799","105",,"1.01 (15532/15352)","- (0/0)","1.32 (6386/4831)",,,"0",,,,,,"24a1117004046b61decbc5c38521f5f0"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","a05d5827c829cde9c8d0c6a1bbd6dda0/HG3_p_and_a_ctg.l100c500.no_ns.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","14513","0","0","6983","4662","2868","0","0","4303","2913","- (1114/0)","1.50 (6983/4662)","0","8970","- (1749/0)",,,,"a05d5827c829cde9c8d0c6a1bbd6dda0"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","4f4a0df598f1766c13321163955acd6f/NA24143_hg19_10x_allSV_pass.corrchrom_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","3603","0","2","0","3598","0",,"- (0/0)","2.70 (2629/974)","- (0/0)",,,"3","0","1799.00 (3598/2)",,,,"4f4a0df598f1766c13321163955acd6f"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","b6519d50b5aa418c49618ee9fe9f0572/HG2_10X_pseu2.2_0916.l100c500.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","12607","0","0","2765","7547","2295","0","0","2756","7537","- (2/0)","0.37 (2765/7547)","0","12586","- (10/0)",,,,"b6519d50b5aa418c49618ee9fe9f0572"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","d17816e3cced5daf9f45ed08c1eeb4b5/father_hap_refsplit20160129_1kb_bionano_withID_gt19bp.sort.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","3686","0",,,,,,,,,,,,,,,,,,"d17816e3cced5daf9f45ed08c1eeb4b5"
"submissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls/","466389bc7938736f282cce367bee41ca/HG005.GRCh38_no_alt.pbsv.vcf","0.02","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","1989","59590","156","0","0","28336","24793","3312","0","13","- (0/0)","1.79 (2123/1189)","1.14 (28336/24793)","0","2980","53.18 (2925/55)",,,,"466389bc7938736f282cce367bee41ca"
"submissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005/","978e1a9d6b6deb62690ddd32869a3846/HG005.GRCh38_no_alt.sniffles.vcf.gz","0.02","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","1122","38568","0","0","17853","16437","8","2377","- (0/0)","0.04 (1435/34756)","- (0/0)","- (34298/0)",,"1322","571","1.09 (17853/16437)",,,,"978e1a9d6b6deb62690ddd32869a3846"
"submissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005/","ed486874998891b3cc63ba200df1948f/HG005.GRCh38_no_alt.pav.vcf.gz","0.11","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","0","4920314","3816058","3","502521","456813","15",,"2.00 (3629401/1818894)","1.32 (2720739/2054671)","1.34 (2183821/1632237)",,,"0","144904",,,,,"ed486874998891b3cc63ba200df1948f"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005","4db58a776a166beae71454a885592121/HG005.hs37d5.pbsv.vcf.gz","0.0","/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/README.HG005.GRCh38.txt,/giab/ftp/data/ChineseTrio/analysis/PacBio_CCS_15kb_20kb_chemistry2_12072020/HG005/README_HG005_hs37d5.md","Not Available","Not Available","Not Available","Not Available","4340","52422","127","0","0","24994","22831","2715","0","13","- (0/0)","1.68 (1701/1014)","1.09 (24994/22831)","0","1742","86.10 (1722/20)",,,,"4db58a776a166beae71454a885592121"
"/giab/ftp/data/AshkenazimTrio/analysis/CompleteGenomics_RefMaterial_SmallVariants_CGAtools_08082014","13eb057ec0483af7e544efcbacf612ee/AshkenaziTrio_RefMaterial_SmallVariants.vcf","2.82","/giab/ftp/data/AshkenazimTrio/analysis/CompleteGenomics_RefMaterial_SmallVariants_CGAtools_08082014/README.txt","Not Available","Not Available","Not Available","Not Available","0","15458071",,"3494914","63835","417504","251163","5630257","229990","5.6% (554652/9827814)","2.12 (3267709/1543401)","0.20 (727304/3558749)",,"58637","5311771","1.66 (417504/251163)",,,,"13eb057ec0483af7e544efcbacf612ee"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/HG2_ORod_raw_0518.merged.clustered.0.2.0.2.0.2_vs_GIABv0.6","453d773b2cad525e22c422f417caf159/fn.vcf","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/README.txt","Not Available","Not Available","Not Available","Not Available","0","2333","0","0","1190","1064","79",,"- (0/0)","- (0/0)","1.26 (664/526)",,,"0",,,,,,"453d773b2cad525e22c422f417caf159"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","02215b555fb8d5f098ed9c16846fd482/HG2_Dove_MHAP_0417.l100c500.no_ns.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","12007","0","0","5810","4215","1982","0","0","5300","3787","- (328/0)","1.38 (5810/4215)","0","10741","- (428/0)",,,,"02215b555fb8d5f098ed9c16846fd482"
"/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/HG004Run01-15133132","ae8e0223318f0d944881e5ee384cba5e/HG004Run01_S1.genome.vcf.gz","0.84","/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_HiSeq_HG004_Homogeneity-14572558/README_NIST_Illumina_pairedend_HG004.txt","HG004","SAMN03283346","ASHKENAZI_JEWISH","NA24143","5640394","39201343","3384391","0","379390","394356","19610","99","0","0","0","- (19610/0)","0.96 (379390/394356)","35023596","99","1.58 (241449/152907)",,,,"ae8e0223318f0d944881e5ee384cba5e"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24143_hg19","67c937063501c08c7bbc9aff0933d7f1/NA24143_hg19_large_svs.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","6292","19","0","0","0","0","0","0","- (18/0)","- (0/0)","- (19/0)","- (0/0)","- (0/0)","8","11","- (11/0)",,,,"67c937063501c08c7bbc9aff0933d7f1"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/GM24694_ChineseTrioFather_hg19","871c8f3c0b76c0a7a8c006b203eea688/GM24694_ChineseTrioFather_hg19_phased_variants.vcf.gz","1.17","/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README,/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_06202017/README_10xGIAB_ChineseTrio_fastq.txt","Not Available","Not Available","Not Available","Not Available","839956","4570676","3859510","0","334005","373443","3588",,"1.23 (2522955/2047591)","1.25 (2145922/1713588)","- (0/0)",,,"130",,,,,,"871c8f3c0b76c0a7a8c006b203eea688"
"/giab/ftp/data/AshkenazimTrio/analysis/BU_GRCh38_SVs_06252018","9185ec1054b461a455428951699f06ac/manta.HG003.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","2675","12912","0","0","1897","3577","1564","0","- (0/0)","1.76 (8229/4683)","- (0/0)","- (7038/0)",,"3596","2278","0.53 (1897/3577)",,,,"9185ec1054b461a455428951699f06ac"
"/giab/ftp/data/AshkenazimTrio/analysis/Leicester_HipSTR_GangSTR_05182022/HipSTR","27ba646c0909a58e7000a456318c537c/Ashkenazi_trio_100x.vcf.gz","0.15","/giab/ftp/data/AshkenazimTrio/analysis/Leicester_HipSTR_GangSTR_05182022/HipSTR/README.md","Not Available","Not Available","Not Available","Not Available","0","1587144",,"53839","13207","175333","186755","79012","100.0% (1508132/1508132)","0.92 (34277/37282)","2.26 (350372/155073)",,,"76311","1002687","6.54 (438399/67046)",,,,"27ba646c0909a58e7000a456318c537c"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","9621faab2363e81533c1fddaf5844ba0/HG4_sga.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","2062","0","0","591","1210","261","0","0","591","1210",,,"0","2062",,,,,"9621faab2363e81533c1fddaf5844ba0"
"/giab/ftp/data/AshkenazimTrio/analysis/BU_GRCh38_SVs_06252018","23f0166e3622b3853a835f37c5d7b75e/HG004.gatk.raw.snps.indels.vcf.gz","0.26","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","4930799","4009570","0","443029","458969","19231",,"1.72 (2533929/1475641)","- (0/0)","1.80 (284775/158254)",,,"0",,,,,,"23f0166e3622b3853a835f37c5d7b75e"
"/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006","5aacf66d121e917934ef2df02d7e9b7c/HG006.GRCh38.pbsv.vcf.gz","0.0","/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/README_HG006_GRCh38.md,/giab/ftp/data/ChineseTrio/analysis/PacBio_deepvariant_gatk_pbsv_08282020/HG006/README_HG006_hs37d5.md","Not Available","Not Available","Not Available","Not Available","1834","51876","117","0","0","24022","21278","2770","0","5","- (0/0)","1.50 (1663/1107)","1.13 (24022/21278)","0","3684","77.38 (3637/47)",,,,"5aacf66d121e917934ef2df02d7e9b7c"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG004_pass","590c91bb01d2e0083f3e07b1912cd5c7/HG004_GRCh37_CHROM1-MT_novoalign_Ilmn150bp300X_FB_min20bp.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","23686","10","84","14511","5622","3459",,"2.33 (7/3)","- (84/0)","10.37 (13235/1276)",,,"0",,,,,,"590c91bb01d2e0083f3e07b1912cd5c7"
"/giab/ftp/data/AshkenazimTrio/analysis/BU_GRCh38_SVs_06252018","b8ca5db8a157755dff411f30e34b5acb/manta.HG002.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","2586","13130","0","0","1915","3619","1619","0","- (0/0)","1.89 (8581/4549)","- (0/0)","- (7153/0)",,"3614","2363","0.53 (1915/3619)",,,,"b8ca5db8a157755dff411f30e34b5acb"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","bfae6cf8cc5e2ce59862f60aa9afcb3e/HG2_IFid_mega_0318.l100c500.vcf.gz","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","23338","0","0","6832","9377","7129","0","0","4522","7727","- (560/0)","0.73 (6832/9377)","0","18818","- (1650/0)",,,,"bfae6cf8cc5e2ce59862f60aa9afcb3e"
"/giab/ftp/data/AshkenazimTrio/analysis/Broad_svaba_05052017","46e4044d978f7f5b7336aed89e0f7525/full.svaba.unfiltered.germline.sv.vcf","0.72","/giab/ftp/data/AshkenazimTrio/analysis/Broad_svaba_05052017/README_svaba","Not Available","Not Available","Not Available","Not Available","2032088","41210",,"0","0","0","0","35298","- (0/0)","1.92 (3888/2024)","- (0/0)",,,"0","5912","- (0/0)",,,,"46e4044d978f7f5b7336aed89e0f7525"
"/giab/ftp/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017","aff118947eb3630c38ee9a96430e2e1e/hg38.HG003.pbsv.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017/pbsv_README.txt","Not Available","Not Available","Not Available","Not Available","0","20736","0","0","12329","8407","0",,"- (0/0)","- (0/0)","5.58 (10454/1875)",,,"0",,,,,,"aff118947eb3630c38ee9a96430e2e1e"
"/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150420_HG005_Homogeneity_01_Combined-23772816","ebfa002b0822e8c81b676967a37eb6b7/150420-HG005-Homogeneity-01-Combined_S1.vcf","0.42","/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/README","HG005","SAMN03283350","HAN_CHINESE","NA24631","415207","4202355","3603263","458","289678","287647","21309","2265","0","0","0","5.48 (18019/3290)","1.01 (289678/287647)","0","2265","1.68 (180391/107256)",,,,"ebfa002b0822e8c81b676967a37eb6b7"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","5182f4234d79f4b649bc5ced3ae2cae6/HG2_Dovetail_MHAP.l100c500.no_ns_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","7867","0","0","3766","2993","1108","0","0","413","1875","- (161/0)","1.26 (3766/2993)","0","3235","- (1118/0)",,,,"5182f4234d79f4b649bc5ced3ae2cae6"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38","338f698d000bd8058776d3c930bbdb02/HG2_ORod_PBBio_0417.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","10476","0","0","5745","3454","1277","0","0","5728","3438","- (7/0)","1.66 (5745/3454)","0","10436","- (16/0)",,,,"338f698d000bd8058776d3c930bbdb02"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","b832160ba324ae3456269cd6a1a5a223/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.cnvnator_decomposed_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"b832160ba324ae3456269cd6a1a5a223"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","4ea0c24afb26a29efc62797caca2efce/GRCh38_vs_GRCh37.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","335","0","0","158","105","72","0","0","134","84","- (25/0)","1.50 (158/105)","0","265","- (21/0)",,,,"4ea0c24afb26a29efc62797caca2efce"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020","1224085a7c70f10c94b33e03af4fce55/HG002_GRCh38_1_22_v4.2_benchmark.vcf.gz","0.15","/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/README_v4.2.txt","Not Available","Not Available","Not Available","Not Available","0","4048333","3459843","0","279915","293624","14439",,"2.09 (3247386/1554775)","1.60 (2491517/1556816)","1.58 (2118678/1341165)",,,"0","512",,,,,"1224085a7c70f10c94b33e03af4fce55"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","f0d37cf89e8e9b6e7a4a513da714bf7c/HG2_ABas_Falc_0316.l100c500.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","13872","0","0","6759","4491","2622","0","0","4941","3277","- (677/0)","1.51 (6759/4491)","0","10163","- (1214/0)",,,,"f0d37cf89e8e9b6e7a4a513da714bf7c"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38","f47a98008f290cf847679ed323ef18b8/HG2_ORod_raw.01_0518.l100c500.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","11337","0","0","6047","3811","1479","0","0","5946","3738","- (52/0)","1.59 (6047/3811)","0","11111","- (73/0)",,,,"f47a98008f290cf847679ed323ef18b8"
"/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/HG002","cd8db56cfdcfd4b002a9b87ef744e762/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.cnvnator.vcf","0.0","/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/README.docx","Not Available","Not Available","Not Available","Not Available","0","4331","4331",,,,,,,,,,,,,,,,,"cd8db56cfdcfd4b002a9b87ef744e762"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh38","a3117bef1ec9cacde89f9a183b5099ce/NA24631.GRCh38.dels.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","83","4550","0","0","0","0","0",,"- (0/0)","1.13 (2415/2135)","- (0/0)",,,"4550","0","- (0/0)",,,,"a3117bef1ec9cacde89f9a183b5099ce"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24143_GRCh38","b7fbe8fe7deb9dfe3aa597b2c82e9145/NA24143_GRCh38_deletions.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","46","3709","0","0","0","0","0","0","- (2780/0)","- (0/0)","2.78 (2727/982)","- (0/0)","- (0/0)","40","3669","2.76 (2693/976)",,,,"b7fbe8fe7deb9dfe3aa597b2c82e9145"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG002_pass","2964c783756d9716e73cc2b3906bb24d/HG002_Krunch_all_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","27809","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","27809",,,,,"2964c783756d9716e73cc2b3906bb24d"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24143_GRCh38","36b7eab0fb7510b4279b68c6e9a515ff/NA24143_GRCh38_large_svs.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","6574","22","0","0","0","0","0","0","- (21/0)","- (0/0)","21.00 (21/1)","- (0/0)","- (0/0)","4","18","17.00 (17/1)",,,,"36b7eab0fb7510b4279b68c6e9a515ff"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05092017","a09fa62bd29981cda89c289741d825a2/HG2_pseudohap2.2.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05092017/README","Not Available","Not Available","Not Available","Not Available","0","7668","0","0","1630","5062","976","0","0","286","3853","- (220/0)","0.32 (1630/5062)","0","4895","- (1209/0)",,,,"a09fa62bd29981cda89c289741d825a2"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","e20b433cc35df6b1d2151e59b4e263b1/HG4_p_and_a_ctg.l100c500.no_ns_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","8572","0","0","4234","2940","1398","0","0","367","1526","- (601/0)","1.44 (4234/2940)","0","2690","- (1414/0)",,,,"e20b433cc35df6b1d2151e59b4e263b1"
"/giab/ftp/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017","8852fb90b77caf24e01b9f8898bb8d1c/hg38.HG004.pbsv.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/PacBio_pbsv_05052017/pbsv_README.txt","Not Available","Not Available","Not Available","Not Available","0","21093","0","0","12533","8560","0",,"- (0/0)","- (0/0)","6.17 (10784/1749)",,,"0",,,,,,"8852fb90b77caf24e01b9f8898bb8d1c"
